date,source,facility_id,unit_id,street,city,state,postal_code,lat,lng,unit_label,width_ft,length_ft,height_ft,area_sqft,category,price,regular_price
2026-08-31,cubesmart,3032,a6ab561f-e789-4dea-ad94-5877e516069e,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,10x35,10.0,35.0,8.0,350.0,large,212.5,425.0
2026-08-31,cubesmart,3032,f9560802-c771-4a09-a136-16da059f2f7d,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,20 ft,,20.0,,,parking,132.6,221.0
2026-08-31,cubesmart,3032,cbf28230-ce8f-42d4-8af2-ac90af6a9306,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,20x20,20.0,20.0,8.0,400.0,large,236.0,472.0
2026-08-31,cubesmart,3032,38e635c7-fbc1-4442-b205-76d036b86b3b,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,25 ft,,25.0,,,parking,129.6,216.0
2026-08-31,cubesmart,3032,b0dd66c6-9a1c-4aa9-bdda-63606420af25,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,30 ft,,30.0,,,parking,131.4,219.0
2026-08-31,cubesmart,3032,170ddad7-2fab-4e74-9189-b2bbb0fca51a,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,40 ft,,40.0,,,parking,163.2,272.0
2026-08-31,cubesmart,3032,6f4d20f1-d08c-4d45-b5f6-2c21a41cb5cd,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x10,5.0,10.0,8.0,50.0,small,27.0,54.0
2026-08-31,cubesmart,3032,f6f8f3b9-260f-482f-b93b-e812ac91bd77,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x10,5.0,10.0,8.0,50.0,small,27.0,54.0
2026-08-31,cubesmart,3032,1d9f74ff-22be-4b88-bd2d-39069f73fa40,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x10,5.0,10.0,8.0,50.0,small,33.0,66.0
2026-08-31,cubesmart,3032,253d2140-8475-4e9d-a4af-f18283eff955,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x15,5.0,15.0,8.0,75.0,small,34.5,69.0
2026-08-31,cubesmart,3032,6efbaf75-26bd-4cd2-bf7f-84955552af81,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x5,5.0,5.0,8.0,25.0,small,15.5,31.0
2026-08-31,cubesmart,3032,970c3799-9b55-4c02-8716-130d3e0a7427,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x7.5,5.0,7.5,10.0,37.5,small,17.0,34.0
2026-08-31,cubesmart,3032,bce0e4a6-a657-4440-a94c-9bc97573c4bf,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,5x7.5,5.0,7.5,10.0,37.5,small,22.0,44.0
2026-08-31,cubesmart,3032,4eb40c4a-f3f5-464f-b092-c439869f8216,1105 Waxhaw Indian Trail Rd,Indian Trail,NC,28079,35.06715,-80.67944,7.5x10,7.5,10.0,10.0,75.0,small,31.5,63.0
2026-08-31,cubesmart,3282,a4b52217-b979-441a-a10c-23fe5a2b1463,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x10,10.0,10.0,8.0,100.0,medium,59.0,118.0
2026-08-31,cubesmart,3282,2d10089b-0125-45ea-b165-3157a82e9242,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x15,10.0,15.0,8.0,150.0,medium,100.5,201.0
2026-08-31,cubesmart,3282,b12d342f-a784-4aa3-a4fd-65f68cab613c,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x20,10.0,20.0,8.0,200.0,large,250.0,500.0
2026-08-31,cubesmart,3282,8824bfa5-1c39-4dd0-b516-345774c09ebb,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x20,10.0,20.0,8.0,200.0,large,282.5,565.0
2026-08-31,cubesmart,3282,0e5f6188-cbf4-4546-81a7-8dd00020a25a,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x25,10.0,25.0,8.0,250.0,large,163.5,327.0
2026-08-31,cubesmart,3282,8c64fe6a-bc29-4e4c-be19-9472eae26b27,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,10x30,10.0,30.0,8.0,300.0,large,471.5,943.0
2026-08-31,cubesmart,3282,e4c126be-fc66-4519-8301-2dd6c42d7abb,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,20 ft,,20.0,,,parking,91.2,152.0
2026-08-31,cubesmart,3282,5593a9f8-7be5-400f-a245-cf9e24960432,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,30 ft,,30.0,,,parking,87.75,117.0
2026-08-31,cubesmart,3282,f773324c-cbc9-45f2-aa6d-bb0b09fa29d5,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,40 ft,,40.0,,,parking,118.8,198.0
2026-08-31,cubesmart,3282,9bfbadb1-8a7e-4e99-afbe-c2e1e616e58a,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x10,5.0,10.0,8.0,50.0,small,26.5,53.0
2026-08-31,cubesmart,3282,5e8c84d6-eae3-448b-8804-beaf4ef05166,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x10,5.0,10.0,8.0,50.0,small,77.35,119.0
2026-08-31,cubesmart,3282,d5ffb3ff-054d-42e7-b8b7-e56c7001e4db,12710 Lancaster Hwy,Pineville,NC,28134,35.06947,-80.87911,5x5,5.0,5.0,8.0,25.0,small,18.0,36.0
2026-08-31,cubesmart,4308,cbcf9401-203b-45de-a10d-92b1ce94ba88,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,1.5x2,1.5,2.0,8.0,3.0,small,26.0,
2026-08-31,cubesmart,4308,b55681af-9846-43f6-82c9-aeb0ebbb4665,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,1.5x2.5,1.5,2.5,8.0,3.8,small,30.0,
2026-08-31,cubesmart,4308,5a0bf2cd-fedd-4396-8e08-edb0c7be10de,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x10,10.0,10.0,8.0,100.0,medium,116.4,194.0
2026-08-31,cubesmart,4308,e26e91a9-0f2a-45d4-bf15-1bc2d61a6dec,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x10,10.0,10.0,8.0,100.0,medium,98.4,164.0
2026-08-31,cubesmart,4308,1e5a6fde-3640-424f-9d25-811dd6e2932b,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,130.8,218.0
2026-08-31,cubesmart,4308,9b2f8d0c-7552-4dfa-939f-48557febd204,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,131.4,219.0
2026-08-31,cubesmart,4308,ad6eb9c9-3db7-4be8-877c-5d296b1f6785,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x15,10.0,15.0,8.0,150.0,medium,139.2,232.0
2026-08-31,cubesmart,4308,73052279-68b3-4d6d-ae2b-221396435b55,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x20,10.0,20.0,8.0,200.0,large,210.0,350.0
2026-08-31,cubesmart,4308,701e9b35-3acd-4696-934f-7df772d86c49,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x25,10.0,25.0,8.0,250.0,large,207.6,346.0
2026-08-31,cubesmart,4308,9a78cf1d-ae31-415b-aeeb-a917e62feb4c,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,10x25,10.0,25.0,8.0,250.0,large,300.0,500.0
2026-08-31,cubesmart,4308,0e44ea64-3e8d-45bb-af57-6b9b71d4fdd9,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,5x15,5.0,15.0,8.0,75.0,small,75.0,125.0
2026-08-31,cubesmart,4308,5158fe14-eaae-42ec-ba73-145884b363d0,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,5x5,5.0,5.0,8.0,25.0,small,24.0,40.0
2026-08-31,cubesmart,4308,0fd3e866-0abb-47ab-8870-5012d8e12199,13402 Lancaster Hwy,Pineville,NC,28134,35.06116,-80.87708,9x20,9.0,20.0,8.0,180.0,large,176.4,294.0
2026-08-31,cubesmart,4428,f5b9a96a-8cac-4ede-960d-9fdd924c532e,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x10,10.0,10.0,8.0,100.0,medium,80.0,160.0
2026-08-31,cubesmart,4428,3cc2ebb0-1eab-473c-99b4-2a97ae7d0bd8,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x15,10.0,15.0,8.0,150.0,medium,102.5,205.0
2026-08-31,cubesmart,4428,7ba0e105-130b-4e8b-8dea-53e5c92062d3,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,10x20,10.0,20.0,8.0,200.0,large,154.0,308.0
2026-08-31,cubesmart,4428,483456fc-b2c6-4ed6-83cd-5eb29b472426,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,1x2,1.0,2.0,4.0,2.0,small,23.0,
2026-08-31,cubesmart,4428,461a8ad6-8bd9-45e7-90c1-dc192711868d,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,2x2,2.0,2.0,4.0,4.0,small,34.0,
2026-08-31,cubesmart,4428,2f0031a9-5213-47fc-a23d-0b0bf8ad863b,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,2x3,2.0,3.0,4.0,6.0,small,43.0,
2026-08-31,cubesmart,4428,e03604e9-f76d-44ee-b8e8-4355d5167d58,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,3x3,3.0,3.0,4.0,9.0,small,50.0,
2026-08-31,cubesmart,4428,3960a3d1-5ffa-4f27-8317-1be197ff9d0f,2701 S Tryon St,Charlotte,NC,28203,35.2044,-80.86998,5x5,5.0,5.0,8.0,25.0,small,29.0,58.0
2026-08-31,cubesmart,3829,c3a8de7f-d243-44b7-9a13-d99c0a27ca0f,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x10,10.0,10.0,8.0,100.0,medium,130.5,261.0
2026-08-31,cubesmart,3829,d14a4b14-0961-4d00-ba71-33d8104836bf,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x11,10.0,11.0,8.0,110.0,medium,140.0,280.0
2026-08-31,cubesmart,3829,a42425af-6f19-4326-809b-cc1676371096,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x15,10.0,15.0,8.0,150.0,medium,177.0,354.0
2026-08-31,cubesmart,3829,3245ac03-8737-44a1-9e4a-5e40f1763efe,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x15,10.0,15.0,8.0,150.0,medium,205.4,316.0
2026-08-31,cubesmart,3829,9ade5594-7b72-4dca-8cd1-a3e520c3b96f,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x16,10.0,16.0,8.0,160.0,large,225.0,450.0
2026-08-31,cubesmart,3829,faeb6f59-2d3e-4439-a16b-a48782ea64d2,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x20,10.0,20.0,8.0,200.0,large,293.15,451.0
2026-08-31,cubesmart,3829,5309e815-a7d2-4bff-bb89-62e21c5fa108,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x20,10.0,20.0,8.0,200.0,large,304.0,608.0
2026-08-31,cubesmart,3829,60888e44-b4d4-42b3-9fb9-140c95bcde71,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,10x30,10.0,30.0,8.0,300.0,large,429.0,858.0
2026-08-31,cubesmart,3829,76513af2-077f-45db-a52e-afa26980d180,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x10,5.0,10.0,8.0,50.0,small,59.0,118.0
2026-08-31,cubesmart,3829,d47571cb-5eca-4934-b0b0-32ffbe936834,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x10,5.0,10.0,8.0,50.0,small,75.0,150.0
2026-08-31,cubesmart,3829,b4477e7e-337b-4b6d-85a3-fff67c3f54de,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x15,5.0,15.0,8.0,75.0,small,86.5,173.0
2026-08-31,cubesmart,3829,7cccc7ca-1a90-4760-9c12-ba9b9231de55,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x5,5.0,5.0,4.0,25.0,small,29.0,58.0
2026-08-31,cubesmart,3829,b789c1aa-a31e-4a25-99e0-4d37e0f997c6,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,5x5,5.0,5.0,8.0,25.0,small,50.5,101.0
2026-08-31,cubesmart,3829,ac305b26-b521-4dce-8c2a-bbd5103988c0,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,83.85,129.0
2026-08-31,cubesmart,3829,c9b36bd5-a016-4293-b1c9-c43b05c0a123,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,85.5,171.0
2026-08-31,cubesmart,3829,c3c5b0b5-85d4-48de-bb7e-7559725a2cc1,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7.5x10,7.5,10.0,8.0,75.0,small,93.5,187.0
2026-08-31,cubesmart,3829,aabda7f4-1712-4edf-8ac9-5b59bb0c014d,2908 Monroe Rd,Charlotte,NC,28205,35.20391,-80.80577,7x7,7.0,7.0,8.0,49.0,small,66.5,133.0
2026-08-31,cubesmart,4144,3460b275-5f74-4ad0-b421-741a8353d9e1,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x10,10.0,10.0,8.0,100.0,medium,81.0,135.0
2026-08-31,cubesmart,4144,35240ecd-26ec-48f1-94a4-eef506cd53de,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x15,10.0,15.0,8.0,150.0,medium,104.25,139.0
2026-08-31,cubesmart,4144,125484d1-f935-457c-b3fa-07b5e278eb1f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x20,10.0,20.0,,200.0,parking,79.2,132.0
2026-08-31,cubesmart,4144,74f88d2c-ae3c-4695-a791-d04f0919778f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,10x40,10.0,40.0,,400.0,parking,154.8,258.0
2026-08-31,cubesmart,4144,48611996-abba-40cd-bbb9-470652874a37,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,20x40,20.0,40.0,,800.0,parking,314.4,524.0
2026-08-31,cubesmart,4144,4fa1cf00-fd75-4165-bcae-50217884bc09,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x10,5.0,10.0,8.0,50.0,small,60.0,100.0
2026-08-31,cubesmart,4144,8b3b839c-3c9d-464c-bc7b-e7c037f0fc0a,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x10,5.0,10.0,8.0,50.0,small,60.0,100.0
2026-08-31,cubesmart,4144,a1fb82bf-2a83-496a-ac6e-53f8596ba6ab,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x5,5.0,5.0,8.0,25.0,small,28.8,48.0
2026-08-31,cubesmart,4144,52299df8-c1c2-456a-ae4c-911d8dd1b4d9,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,5x7.5,5.0,7.5,8.0,37.5,small,33.0,55.0
2026-08-31,cubesmart,4144,9b18357b-0d8e-48f7-a287-5a32afbe958f,1451 Bryant St,Charlotte,NC,28208,35.22733,-80.86679,7.5x10,7.5,10.0,8.0,75.0,small,65.4,109.0
2026-08-31,cubesmart,4169,0d16dd1a-2375-4b96-be7e-37b710f288ae,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x10,10.0,10.0,8.0,100.0,medium,107.25,143.0
2026-08-31,cubesmart,4169,5b26770e-602b-4c28-9f03-284548f5fc3c,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x15,10.0,15.0,8.0,150.0,medium,165.0,220.0
2026-08-31,cubesmart,4169,f607d65d-ab38-4dc6-9047-022b2de02cc7,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x15,10.0,15.0,8.0,150.0,medium,206.4,344.0
2026-08-31,cubesmart,4169,261a1558-3d5e-43ce-a047-822ae069a602,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x20,10.0,20.0,8.0,200.0,large,196.8,328.0
2026-08-31,cubesmart,4169,aa92ef81-530c-4a0f-af80-fef30d00bd0f,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x20,10.0,20.0,8.0,200.0,large,221.4,369.0
2026-08-31,cubesmart,4169,acbd198f-a30d-4dbb-8fe0-7e67ed20df87,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,10x25,10.0,25.0,8.0,250.0,large,363.0,484.0
2026-08-31,cubesmart,4169,34dca779-8fb1-41f7-a82c-72721f840365,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,15x20,15.0,20.0,8.0,300.0,large,334.8,558.0
2026-08-31,cubesmart,4169,bfd04579-fa68-40e3-b9d6-09c75070ffa0,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,2x3,2.0,3.0,8.0,6.0,small,47.6,56.0
2026-08-31,cubesmart,4169,ad75b778-2be9-4bbf-9538-bdb654dfb6ce,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,3x3,3.0,3.0,8.0,9.0,small,53.55,63.0
2026-08-31,cubesmart,4169,f3fd6897-472e-41f5-8008-6a909ff1af66,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,3x6,3.0,6.0,8.0,18.0,small,109.65,129.0
2026-08-31,cubesmart,4169,f04c550c-b5a0-4026-9df8-74067757e10a,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,4x10,4.0,10.0,8.0,40.0,small,65.4,109.0
2026-08-31,cubesmart,4169,46d64d95-fd4b-42df-9259-445437d37334,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,5x5,5.0,5.0,8.0,25.0,small,37.2,62.0
2026-08-31,cubesmart,4169,452aefed-d35a-48e7-acc1-d8daa6b1c019,2010 Rocky River Rd,Charlotte,NC,28213,35.2765,-80.72883,5x5,5.0,5.0,8.0,25.0,small,43.8,73.0
2026-08-31,cubesmart,4515,b0b360ec-9a6d-4aba-8eba-1511bfd68448,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x10,10.0,10.0,8.0,100.0,medium,121.0,242.0
2026-08-31,cubesmart,4515,e9e9ca3f-65f8-43aa-8a6e-ee08a06426e5,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x12,10.0,12.0,8.0,120.0,medium,126.0,252.0
2026-08-31,cubesmart,4515,9a9ee237-c969-41e9-ab15-d36f35b08221,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x12,10.0,12.0,8.0,120.0,medium,137.0,274.0
2026-08-31,cubesmart,4515,6853fe03-0027-4c04-b26b-673c71b536ca,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x15,10.0,15.0,8.0,150.0,medium,152.0,304.0
2026-08-31,cubesmart,4515,028771ba-00b2-4919-a797-218a409ede11,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x15,10.0,15.0,8.0,150.0,medium,164.5,329.0
2026-08-31,cubesmart,4515,0521c2b0-046e-44d5-959f-fb8868689672,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x18,10.0,18.0,8.0,180.0,large,177.5,355.0
2026-08-31,cubesmart,4515,bc3d5224-717d-4fe7-b919-bf73c802c2de,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x20,10.0,20.0,8.0,200.0,large,173.55,267.0
2026-08-31,cubesmart,4515,a46323f4-d6fd-42f7-bfa5-056cbffec40a,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x25,10.0,25.0,8.0,250.0,large,180.7,278.0
2026-08-31,cubesmart,4515,bab2b7b5-0024-449a-b4ff-d5223d65a6f8,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,10x30,10.0,30.0,8.0,300.0,large,249.0,498.0
2026-08-31,cubesmart,4515,82822503-7b43-4fc8-a399-8d5014f29553,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x10,5.0,10.0,8.0,50.0,small,57.85,89.0
2026-08-31,cubesmart,4515,1b1c48c5-6090-4cf0-897f-94a9500e5ed6,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x10,5.0,10.0,8.0,50.0,small,69.5,139.0
2026-08-31,cubesmart,4515,529ff118-7ef3-40a1-8aa6-1d03c08cac31,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x15,5.0,15.0,8.0,75.0,small,57.0,114.0
2026-08-31,cubesmart,4515,5588b100-7a64-441a-b94e-db4d07e05c9f,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,5x5,5.0,5.0,8.0,25.0,small,28.0,56.0
2026-08-31,cubesmart,4515,d7a451d0-cf67-416f-b889-a305e13b563d,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,7x10,7.0,10.0,8.0,70.0,small,75.0,150.0
2026-08-31,cubesmart,4515,d68131fc-9714-48ee-be76-e65998e90158,10609 Johnston Rd,Charlotte,NC,28226,35.08881,-80.85304,7x8,7.0,8.0,8.0,56.0,small,72.5,145.0
2026-08-31,cubesmart,2668,79042368-c806-480e-a0f9-9122ec8b3120,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x10,10.0,10.0,8.0,100.0,medium,46.2,77.0
2026-08-31,cubesmart,2668,1bb8c304-288d-4043-b323-e28134e4a513,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x15,10.0,15.0,8.0,150.0,medium,108.0,180.0
2026-08-31,cubesmart,2668,e2f69298-54ba-4e33-8f20-e3e67115b033,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x20,10.0,20.0,8.0,200.0,large,114.6,191.0
2026-08-31,cubesmart,2668,4ea49c54-bfdd-4cc7-b846-5856f730689f,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,10x25,10.0,25.0,8.0,250.0,large,154.2,257.0
2026-08-31,cubesmart,2668,8726603b-d02d-4ed7-92b0-6555e87c9a42,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,20x20,20.0,20.0,8.0,400.0,large,197.4,329.0
2026-08-31,cubesmart,2668,b62bc08d-7377-43e4-ad51-e8736142367a,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,5x10,5.0,10.0,8.0,50.0,small,23.4,39.0
2026-08-31,cubesmart,2668,6387158b-d40f-4835-82a7-57cb4a36f19e,7043 E Independence Blvd,Charlotte,NC,28227,35.16508,-80.74081,5x15,5.0,15.0,8.0,75.0,small,35.4,59.0
2026-08-31,cubesmart,4843,240456b0-53b7-4abb-a0c7-5161b505dc8c,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x10,10.0,10.0,8.0,100.0,medium,80.0,160.0
2026-08-31,cubesmart,4843,b6a81141-ebda-4efa-b6c1-e6a9aa9c8e6c,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x13,10.0,13.0,8.0,130.0,medium,128.05,197.0
2026-08-31,cubesmart,4843,0f1d53bb-6c36-4cdf-a13b-9a973722a51c,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x13,10.0,13.0,8.0,130.0,medium,96.0,192.0
2026-08-31,cubesmart,4843,db262c21-c3bf-4501-935c-619f00da026c,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x15,10.0,15.0,8.0,150.0,medium,74.5,149.0
2026-08-31,cubesmart,4843,bc040ca8-57cb-45e1-a9b7-ddd4482fd284,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x20,10.0,20.0,8.0,200.0,large,141.7,218.0
2026-08-31,cubesmart,4843,6cafd916-a1a6-4a00-8003-dd35d4fd5052,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,10x20,10.0,20.0,8.0,200.0,large,224.5,449.0
2026-08-31,cubesmart,4843,8c79a8f6-2b52-4e6e-9225-6d8288660d7f,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,15x20,15.0,20.0,8.0,300.0,large,253.0,506.0
2026-08-31,cubesmart,4843,e1fc2765-d20c-4d76-8452-d6e0fb69b846,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,5x10,5.0,10.0,8.0,50.0,small,51.5,103.0
2026-08-31,cubesmart,4843,d749ec54-7df2-4260-aa4d-aef09c51ce89,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,5x10,5.0,10.0,8.0,50.0,small,65.0,130.0
2026-08-31,cubesmart,4843,6d83c23a-d237-4be5-b7f8-052a38318989,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,5x5,5.0,5.0,8.0,25.0,small,36.5,73.0
2026-08-31,cubesmart,4843,fe8bc5a5-7b49-4f7e-b70b-f80736f17836,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,5x8,5.0,8.0,8.0,40.0,small,45.0,90.0
2026-08-31,cubesmart,4843,b0d77377-ab43-48c8-9609-d3fc95711985,2601 Ridge Rd,Charlotte,NC,28269,35.3629,-80.74593,8x10,8.0,10.0,8.0,80.0,medium,62.5,125.0
2026-08-31,cubesmart,328,85e8f7fb-0a72-4c67-93fd-d5d05f1e752c,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x10,10.0,10.0,8.0,100.0,medium,134.4,224.0
2026-08-31,cubesmart,328,270dda89-0dd1-4d41-8b52-99690cf79556,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x10,10.0,10.0,8.0,100.0,medium,99.0,165.0
2026-08-31,cubesmart,328,9627ce47-615a-4f8e-bc29-7bca62c0b615,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x15,10.0,15.0,8.0,150.0,medium,175.8,293.0
2026-08-31,cubesmart,328,cdd67cb8-116d-44ca-b822-9043237444b5,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x15,10.0,15.0,8.0,150.0,medium,203.4,339.0
2026-08-31,cubesmart,328,4e0a0b4f-dfe1-48af-b963-3dba36124fe7,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x20,10.0,20.0,8.0,200.0,large,205.2,342.0
2026-08-31,cubesmart,328,a2a9c567-e2e0-46c2-8cd2-b5c94e9ed00c,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x20,10.0,20.0,8.0,200.0,large,213.75,285.0
2026-08-31,cubesmart,328,7ac6fcdf-8e76-4653-997c-52d73039c29f,5008 W W T Harris Blvd,Charlotte,NC,28269,35.33365,-80.81547,10x20,10.0,20.0,8.0,200.0,large,228.6,381.0
